1	Column1	NewCol1	START	MID	STOP
36168	four-year institutions and all students interested in 	four-year institutions and all students interested in 	0	0	0
36169	learning and developing theoretical and practical 	learning and developing theoretical and practical 	0	0	0
36170	guitar skills. (FT) AA/AS; CSU; UC. 	guitar skills. (FT) AA/AS; CSU; UC. 	0	0	0
36171	150a Basic Musicianship 	150a Basic Musicianship 	0	0	0
36172	3 hours lecture, 3 units 	3 hours lecture, 3 units 	0	0	0
36173	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36174	Advisory: English 48 and English 49, each with a 	Advisory: English 48 and English 49, each with a 	0	0	0
36175	grade of “C” or better, or equivalent or Assessment 	grade of “C” or better, or equivalent or Assessment 	0	0	0
36176	Skill Levels R5 and W5. 	Skill Levels R5 and W5. 	0	0	0
36177	This course is the study and practice of musical 	This course is the study and practice of musical 	0	0	0
36178	literacy. Emphasis is placed on the development 	literacy. Emphasis is placed on the development 	0	0	0
36179	of perceptions in sight and sound as related to 	of perceptions in sight and sound as related to 	0	0	0
36180			0	0	0
36181	the symbols of rhythmic, melodic, and harmonic 	the symbols of rhythmic, melodic, and harmonic 	0	0	0
36182	notation. Topics include skill development in 	notation. Topics include skill development in 	0	0	0
36183	notating notes, intervals, scales, key signatures, 	notating notes, intervals, scales, key signatures, 	0	0	0
36184	rhythms, and chords. Students identify terms used 	rhythms, and chords. Students identify terms used 	0	0	0
36185	to indicate navigation, tempo and dynamics. This 	to indicate navigation, tempo and dynamics. This 	0	0	0
36186	course is designed for music majors and musicians. 	course is designed for music majors and musicians. 	0	0	0
36187	(FT) AA/AS; CSU; UC; C-ID MUS 110. 	(FT) AA/AS; CSU; UC; C-ID MUS 110. 	0	0	0
36188	158a Music theory I 	158a Music theory I 	0	0	0
36189	4 hours lecture, 4 units 	4 hours lecture, 4 units 	0	0	0
36190	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36191	Prerequisite: Music 150A with a grade of “C” or better, 	Prerequisite: Music 150A with a grade of “C” or better, 	0	0	0
36192	or equivalent. 	or equivalent. 	0	0	0
36193	Advisory: Concurrent enrollment in Music 268A. 	Advisory: Concurrent enrollment in Music 268A. 	0	0	0
36194	This course is a study of music, including structural, 	This course is a study of music, including structural, 	0	0	0
36195	historical and stylistic analysis of music of Western 	historical and stylistic analysis of music of Western 	0	0	0
36196	classical music, World music, jazz, and popular music. 	classical music, World music, jazz, and popular music. 	0	0	0
36197	The class will discuss the cultural, social and technical 	The class will discuss the cultural, social and technical 	0	0	0
36198	signifcance of the musical literature, examining 	signifcance of the musical literature, examining 	0	0	0
36199	rhythms, intervals, chords, cadences, melodies, 	rhythms, intervals, chords, cadences, melodies, 	0	0	0
36200	phrases, notes and scales. Students will develop 	phrases, notes and scales. Students will develop 	0	0	0
36201	four-part writing skills using diatonic triads and 	four-part writing skills using diatonic triads and 	0	0	0
36202	seventh chords, and learn how to read and compose 	seventh chords, and learn how to read and compose 	0	0	0
36203	with fgured bass, lead sheet chord symbols and 	with fgured bass, lead sheet chord symbols and 	0	0	0
36204	standard musical notation. The history of notation 	standard musical notation. The history of notation 	0	0	0
36205	and practice will be discussed as students develop 	and practice will be discussed as students develop 	0	0	0
36206	skills in notation software and handwritten notation. 	skills in notation software and handwritten notation. 	0	0	0
36207	This course is intended for music majors. (FT) AA/AS; 	This course is intended for music majors. (FT) AA/AS; 	0	0	0
36208	CSU; UC. 	CSU; UC. 	0	0	0
36209	158B Music theory II 	158B Music theory II 	0	0	0
36210	4 hours lecture, 4 units 	4 hours lecture, 4 units 	0	0	0
36211	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36212	Prerequisite: Music 158A with a grade of “C” or better, 	Prerequisite: Music 158A with a grade of “C” or better, 	0	0	0
36213	or equivalent. 	or equivalent. 	0	0	0
36214	Advisory: Concurrent enrollment in: Music 268B. 	Advisory: Concurrent enrollment in: Music 268B. 	0	0	0
36215	This course series continues in its study of diatonic 	This course series continues in its study of diatonic 	0	0	0
36216	music including the structural, historical and stylistic 	music including the structural, historical and stylistic 	0	0	0
36217	analysis of music of Western classical music, World 	analysis of music of Western classical music, World 	0	0	0
36218	music, jazz, and popular music. The class will discuss 	music, jazz, and popular music. The class will discuss 	0	0	0
36219	the cultural, social and technical signifcance of 	the cultural, social and technical signifcance of 	0	0	0
36220	the musical literature, examining how melody, 	the musical literature, examining how melody, 	0	0	0
36221	structure, harmony, and chord progressions, have 	structure, harmony, and chord progressions, have 	0	0	0
36222	an impact on the listener. The course will include 	an impact on the listener. The course will include 	0	0	0
36223	analysis of Baroque and Classical pieces of music 	analysis of Baroque and Classical pieces of music 	0	0	0
36224	and an examination of large-scale events and form. 	and an examination of large-scale events and form. 	0	0	0
36225	The course will also include identifying, creating, 	The course will also include identifying, creating, 	0	0	0
36226	and composing with the modes of the major scale. 	and composing with the modes of the major scale. 	0	0	0
36227	Students will continue to develop four-part writing 	Students will continue to develop four-part writing 	0	0	0
36228	skills using triads and seventh chords, non-harmonic 	skills using triads and seventh chords, non-harmonic 	0	0	0
36229	tones, suspensions, retardations, fgured bass, 6/4 	tones, suspensions, retardations, fgured bass, 6/4 	0	0	0
36230	chords, modulations and tonicizations. The history of 	chords, modulations and tonicizations. The history of 	0	0	0
36231	notation and practice will be discussed as students 	notation and practice will be discussed as students 	0	0	0
36232	develop skills in notation software and handwritten 	develop skills in notation software and handwritten 	0	0	0
36233	notation. This course is intended for music majors. 	notation. This course is intended for music majors. 	0	0	0
36234	(FT) AA/AS; CSU; UC; C-ID MUS 130. 	(FT) AA/AS; CSU; UC; C-ID MUS 130. 	0	0	0
36235	190 the Electronic Music Studio 	190 the Electronic Music Studio 	0	0	0
36236	2.5 hours lecture, 1.5 hours lab, 3 units 	2.5 hours lecture, 1.5 hours lab, 3 units 	0	0	0
36237	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36238	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
36239	each with a grade of “C” or better, or equivalent or 	each with a grade of “C” or better, or equivalent or 	0	0	0
36240	Assessment Skill Levels R5 and W5. 	Assessment Skill Levels R5 and W5. 	0	0	0
36241	Advisory: Completion of or concurrent enrollment 	Advisory: Completion of or concurrent enrollment 	0	0	0
36242	in Music 150A with a grade of “C” or better, or 	in Music 150A with a grade of “C” or better, or 	0	0	0
36243	equivalent. 	equivalent. 	0	0	0
36244	This course is a study of simple electronic and 	This course is a study of simple electronic and 	0	0	0
36245	acoustic theory as it applies to sequencing Musical 	acoustic theory as it applies to sequencing Musical 	0	0	0
36246	Instrument Digital Interface (MIDI), hard disk 	Instrument Digital Interface (MIDI), hard disk 	0	0	0
36247	recording and other computer music applications. 	recording and other computer music applications. 	0	0	0
36248	Students design and create projects using 	Students design and create projects using 	0	0	0
36249	microphones, recorders, mixing boards, synthesizers, 	microphones, recorders, mixing boards, synthesizers, 	0	0	0
36250	and samplers. This course is designed for all students 	and samplers. This course is designed for all students 	0	0	0
36251	interested in making electronic music in a recording 	interested in making electronic music in a recording 	0	0	0
36252	studio. (FT) AA/AS; CSU. 	studio. (FT) AA/AS; CSU. 	0	0	0
36253	201 Recording arts 	201 Recording arts 	0	0	0
36254	2.5 hours lecture, 1.5 hours lab, 3 units 	2.5 hours lecture, 1.5 hours lab, 3 units 	0	0	0
36255	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
36256	Prerequisite: Music 190 with a grade of “C” or better, 	Prerequisite: Music 190 with a grade of “C” or better, 	0	0	0
36257	or equivalent. 	or equivalent. 	0	0	0
36258	Advisory: English 47A or English 48 and English 49, 	Advisory: English 47A or English 48 and English 49, 	0	0	0
36259	each with a grade of “C” or better, or equivalent, or 	each with a grade of “C” or better, or equivalent, or 	0	0	0
36260	Assessment Skill Levels R5 and W5. 	Assessment Skill Levels R5 and W5. 	0	0	0
36261	Advisory: Completion of or concurrent enrollment 	Advisory: Completion of or concurrent enrollment 	0	0	0
36262	in Music 150A with a grade of “C” or better, or 	in Music 150A with a grade of “C” or better, or 	0	0	0
36263	equivalent. 	equivalent. 	0	0	0
36264	This course is a study of advanced acoustics and 	This course is a study of advanced acoustics and 	0	0	0
36265	electronic theory as applied to recording, mixing, 	electronic theory as applied to recording, mixing, 	0	0	0
36266	and sound processing. Emphasis is placed on 	and sound processing. Emphasis is placed on 	0	0	0
36267	the various applications of advanced recording, 	the various applications of advanced recording, 	0	0	0
36268	microphone use, and mixing, such as editing, efects 	microphone use, and mixing, such as editing, efects 	0	0	0
36269	processing, music concrete composition, and other 	processing, music concrete composition, and other 	0	0	0
36270	techniques for music composition. This course is 	techniques for music composition. This course is 	0	0	0
36271	intended for advanced music students who work 	intended for advanced music students who work 	0	0	0
36272	with recording equipment. (FT) AA/AS; CSU. 	with recording equipment. (FT) AA/AS; CSU. 	0	0	0
36273	202 computer Music 	202 computer Music 	0	0	0
36274	2.5 hours lecture, 1.5 hours lab, 3 units 	2.5 hours lecture, 1.5 hours lab, 3 units 	0	0	0
36275	letter grade or Pass/No Pass option 	letter grade or Pass/No Pass option 	0	0	0
